"id"	"name"
"16708"	"ENSG00000011451.17"	"WIZ"
"16709"	"ENSG00000105122.12"	"RASAL3"
"16710"	"ENSG00000161031.12"	"PGLYRP2"
"16711"	"ENSG00000171954.12"	"CYP4F22"
"16712"	"ENSG00000186526.12"	"CYP4F8"
"16713"	"ENSG00000186529.15"	"CYP4F3"
"16714"	"ENSG00000186204.14"	"CYP4F12"
"16715"	"ENSG00000171942.4"	"OR10H2"
"16716"	"ENSG00000171936.2"	"OR10H3"
"16717"	"ENSG00000172519.9"	"OR10H5"
"16718"	"ENSG00000186723.4"	"OR10H1"
"16719"	"ENSG00000186115.12"	"CYP4F2"
"16720"	"ENSG00000171903.16"	"CYP4F11"
"16721"	"ENSG00000176231.2"	"OR10H4"
"16722"	"ENSG00000167460.14"	"TPM4"
"16723"	"ENSG00000167461.11"	"RAB8A"
"16724"	"ENSG00000196684.12"	"HSH2D"
"16725"	"ENSG00000141977.9"	"CIB3"
"16726"	"ENSG00000105058.11"	"FAM32A"
"16727"	"ENSG00000072958.8"	"AP1M1"
"16728"	"ENSG00000127528.5"	"KLF2"
"16729"	"ENSG00000127527.13"	"EPS15L1"
"16730"	"ENSG00000269058.5"	"CALR3"
"16731"	"ENSG00000141979.4"	"AC008764.1"
"16732"	"ENSG00000105072.8"	"C19orf44"
"16733"	"ENSG00000085872.14"	"CHERP"
"16734"	"ENSG00000127526.14"	"SLC35E1"
"16735"	"ENSG00000105085.10"	"MED26"
"16736"	"ENSG00000268790.5"	"AC008764.4"
"16737"	"ENSG00000214046.8"	"SMIM7"
"16738"	"ENSG00000072954.6"	"TMEM38A"
"16739"	"ENSG00000188039.13"	"NWD1"
"16740"	"ENSG00000127511.9"	"SIN3B"
"16741"	"ENSG00000127533.3"	"F2RL3"
"16742"	"ENSG00000160111.12"	"CPAMD8"
"16743"	"ENSG00000131351.14"	"HAUS8"
"16744"	"ENSG00000099331.13"	"MYO9B"
"16745"	"ENSG00000053501.12"	"USE1"
"16746"	"ENSG00000099330.8"	"OCEL1"
"16747"	"ENSG00000160113.5"	"NR2F6"
"16748"	"ENSG00000269095.1"	"AC010646.1"
"16749"	"ENSG00000130307.11"	"USHBP1"
"16750"	"ENSG00000105393.15"	"BABAM1"
"16751"	"ENSG00000269307.1"	"AC010463.1"
"16752"	"ENSG00000160117.14"	"ANKLE1"
"16753"	"ENSG00000127220.5"	"ABHD8"
"16754"	"ENSG00000130312.6"	"MRPL34"
"16755"	"ENSG00000130311.10"	"DDA1"
"16756"	"ENSG00000074855.10"	"ANO8"
"16757"	"ENSG00000130299.16"	"GTPBP3"
"16758"	"ENSG00000130300.8"	"PLVAP"
"16759"	"ENSG00000269720.2"	"CCDC194"
"16760"	"ENSG00000130303.12"	"BST2"
"16761"	"ENSG00000141971.12"	"MVB12A"
"16762"	"ENSG00000188051.6"	"TMEM221"
"16763"	"ENSG00000269035.1"	"AC010319.2"
"16764"	"ENSG00000171773.2"	"NXNL1"
"16765"	"ENSG00000130304.16"	"SLC27A1"
"16766"	"ENSG00000130313.6"	"PGLS"
"16767"	"ENSG00000167483.17"	"FAM129C"
"16768"	"ENSG00000130309.10"	"COLGALT1"
"16769"	"ENSG00000130477.15"	"UNC13A"
"16770"	"ENSG00000130479.10"	"MAP1S"
"16771"	"ENSG00000130475.14"	"FCHO1"
"16772"	"ENSG00000179913.10"	"B3GNT3"
"16773"	"ENSG00000248099.3"	"INSL3"
"16774"	"ENSG00000105639.18"	"JAK3"
"16775"	"ENSG00000105640.12"	"RPL18A"
"16776"	"ENSG00000105641.3"	"SLC5A5"
"16777"	"ENSG00000007080.10"	"CCDC124"
"16778"	"ENSG00000105642.15"	"KCNN1"
"16779"	"ENSG00000105643.9"	"ARRDC2"
"16780"	"ENSG00000096996.15"	"IL12RB1"
"16781"	"ENSG00000099308.10"	"MAST3"
"16782"	"ENSG00000105647.16"	"PIK3R2"
"16783"	"ENSG00000268173.3"	"AC007192.1"
"16784"	"ENSG00000216490.3"	"IFI30"
"16785"	"ENSG00000254858.9"	"MPV17L2"
"16786"	"ENSG00000105649.9"	"RAB3A"
"16787"	"ENSG00000105650.21"	"PDE4C"
"16788"	"ENSG00000130518.16"	"KIAA1683"
"16789"	"ENSG00000130522.5"	"JUND"
"16790"	"ENSG00000130520.10"	"LSM4"
"16791"	"ENSG00000130517.13"	"PGPEP1"
"16792"	"ENSG00000130513.6"	"GDF15"
"16793"	"ENSG00000175489.9"	"LRRC25"
"16794"	"ENSG00000130511.15"	"SSBP4"
"16795"	"ENSG00000105655.18"	"ISYNA1"
"16796"	"ENSG00000105656.12"	"ELL"
"16797"	"ENSG00000105701.15"	"FKBP8"
"16798"	"ENSG00000105700.10"	"KXD1"
"16799"	"ENSG00000221983.7"	"UBA52"
"16800"	"ENSG00000006016.10"	"CRLF1"
"16801"	"ENSG00000006015.17"	"C19orf60"
"16802"	"ENSG00000105696.8"	"TMEM59L"
"16803"	"ENSG00000167487.11"	"KLHL26"
"16804"	"ENSG00000105662.15"	"CRTC1"
"16805"	"ENSG00000105664.10"	"COMP"
"16806"	"ENSG00000005007.12"	"UPF1"
"16807"	"ENSG00000130283.8"	"GDF1"
"16808"	"ENSG00000223802.7"	"CERS1"
"16809"	"ENSG00000105669.13"	"COPE"
"16810"	"ENSG00000268193.5"	"AC002985.1"
"16811"	"ENSG00000105671.11"	"DDX49"
"16812"	"ENSG00000051128.18"	"HOMER3"
"16813"	"ENSG00000064607.16"	"SUGP2"
"16814"	"ENSG00000105676.13"	"ARMC6"
"16815"	"ENSG00000181035.13"	"SLC25A42"
"16816"	"ENSG00000064545.14"	"TMEM161A"
"16817"	"ENSG00000064489.22"	"BORCS8-MEF2B"
"16818"	"ENSG00000213999.15"	"MEF2B"
"16819"	"ENSG00000254901.7"	"BORCS8"
"16820"	"ENSG00000064490.13"	"RFXANK"
"16821"	"ENSG00000184162.14"	"NR2C2AP"
"16822"	"ENSG00000130287.13"	"NCAN"
"16823"	"ENSG00000187664.8"	"HAPLN4"
"16824"	"ENSG00000213996.12"	"TM6SF2"
"16825"	"ENSG00000105705.15"	"SUGP1"
"16826"	"ENSG00000129933.20"	"MAU2"
"16827"	"ENSG00000167491.17"	"GATAD2A"
"16828"	"ENSG00000178093.13"	"TSSK6"
"16829"	"ENSG00000186010.18"	"NDUFA13"
"16830"	"ENSG00000258674.5"	"AC011448.1"
"16831"	"ENSG00000250067.11"	"YJEFN3"
"16832"	"ENSG00000160161.9"	"CILP2"
"16833"	"ENSG00000105717.13"	"PBX4"
"16834"	"ENSG00000064547.13"	"LPAR2"
"16835"	"ENSG00000089639.10"	"GMIP"
"16836"	"ENSG00000105726.16"	"ATP13A1"
"16837"	"ENSG00000181896.11"	"ZNF101"
"16838"	"ENSG00000105708.8"	"ZNF14"
"16839"	"ENSG00000081665.13"	"ZNF506"
"16840"	"ENSG00000256771.3"	"ZNF253"
"16841"	"ENSG00000184635.15"	"ZNF93"
"16842"	"ENSG00000197124.11"	"ZNF682"
"16843"	"ENSG00000213988.10"	"ZNF90"
"16844"	"ENSG00000256229.7"	"ZNF486"
"16845"	"ENSG00000237440.8"	"ZNF737"
"16846"	"ENSG00000188171.15"	"ZNF626"
"16847"	"ENSG00000160229.11"	"ZNF66"
"16848"	"ENSG00000105750.14"	"ZNF85"
"16849"	"ENSG00000118620.12"	"ZNF430"
"16850"	"ENSG00000160352.15"	"ZNF714"
"16851"	"ENSG00000196705.8"	"ZNF431"
"16852"	"ENSG00000182141.10"	"ZNF708"
"16853"	"ENSG00000172687.13"	"ZNF738"
"16854"	"ENSG00000196268.11"	"ZNF493"
"16855"	"ENSG00000269237.1"	"AC010615.4"
"16856"	"ENSG00000197013.9"	"ZNF429"
"16857"	"ENSG00000197020.10"	"ZNF100"
"16858"	"ENSG00000198521.11"	"ZNF43"
"16859"	"ENSG00000160321.14"	"ZNF208"
"16860"	"ENSG00000197134.11"	"ZNF257"
"16861"	"ENSG00000196109.6"	"ZNF676"
"16862"	"ENSG00000196350.8"	"ZNF729"
"16863"	"ENSG00000197360.9"	"ZNF98"
"16864"	"ENSG00000229676.2"	"ZNF492"
"16865"	"ENSG00000213973.8"	"ZNF99"
"16866"	"ENSG00000269067.1"	"ZNF728"
"16867"	"ENSG00000183850.13"	"ZNF730"
"16868"	"ENSG00000196081.9"	"ZNF724"
"16869"	"ENSG00000283201.1"	"AC092329.3"
"16870"	"ENSG00000167232.13"	"ZNF91"
"16871"	"ENSG00000197372.9"	"ZNF675"
"16872"	"ENSG00000196172.9"	"ZNF681"
"16873"	"ENSG00000213967.10"	"ZNF726"
"16874"	"ENSG00000213096.10"	"ZNF254"
"16875"	"ENSG00000169021.5"	"UQCRFS1"
"16876"	"ENSG00000187135.7"	"VSTM2B"
"16877"	"ENSG00000105171.9"	"POP4"
"16878"	"ENSG00000166289.5"	"PLEKHF1"
"16879"	"ENSG00000131943.17"	"C19orf12"
"16880"	"ENSG00000105173.13"	"CCNE1"
"16881"	"ENSG00000105176.17"	"URI1"
"16882"	"ENSG00000198597.8"	"ZNF536"
"16883"	"ENSG00000121297.6"	"TSHZ3"
"16884"	"ENSG00000168813.16"	"ZNF507"
"16885"	"ENSG00000178904.18"	"DPY19L3"
"16886"	"ENSG00000105185.11"	"PDCD5"
"16887"	"ENSG00000105186.15"	"ANKRD27"
"16888"	"ENSG00000186326.3"	"RGS9BP"
"16889"	"ENSG00000213965.3"	"NUDT19"
"16890"	"ENSG00000173809.17"	"TDRD12"
"16891"	"ENSG00000021488.12"	"SLC7A9"
"16892"	"ENSG00000121289.17"	"CEP89"
"16893"	"ENSG00000131944.9"	"FAAP24"
"16894"	"ENSG00000131941.7"	"RHPN2"
"16895"	"ENSG00000076650.6"	"GPATCH1"
"16896"	"ENSG00000166359.10"	"WDR88"
"16897"	"ENSG00000130881.13"	"LRP3"
"16898"	"ENSG00000130876.11"	"SLC7A10"
"16899"	"ENSG00000245848.2"	"CEBPA"
"16900"	"ENSG00000153879.8"	"CEBPG"
"16901"	"ENSG00000124299.13"	"PEPD"
"16902"	"ENSG00000124302.12"	"CHST8"
"16903"	"ENSG00000153885.14"	"KCTD15"
"16904"	"ENSG00000257103.8"	"LSM14A"
"16905"	"ENSG00000166398.12"	"KIAA0355"
"16906"	"ENSG00000105220.14"	"GPI"
"16907"	"ENSG00000266953.6"	"AC092073.1"
"16908"	"ENSG00000126249.7"	"PDCD2L"
"16909"	"ENSG00000126261.12"	"UBA2"
"16910"	"ENSG00000142279.12"	"WTIP"
"16911"	"ENSG00000205209.7"	"SCGB2B2"
"16912"	"ENSG00000089335.20"	"ZNF302"
"16913"	"ENSG00000197841.14"	"ZNF181"
"16914"	"ENSG00000153896.17"	"ZNF599"
"16915"	"ENSG00000168661.14"	"ZNF30"
"16916"	"ENSG00000180884.9"	"ZNF792"
"16917"	"ENSG00000089351.14"	"GRAMD1A"
"16918"	"ENSG00000105711.11"	"SCN1B"
"16919"	"ENSG00000105707.13"	"HPN"
"16920"	"ENSG00000089356.18"	"FXYD3"
"16921"	"ENSG00000153902.13"	"LGI4"
"16922"	"ENSG00000266964.5"	"FXYD1"
"16923"	"ENSG00000221946.7"	"FXYD7"
"16924"	"ENSG00000089327.14"	"FXYD5"
"16925"	"ENSG00000177558.3"	"FAM187B"
"16926"	"ENSG00000105699.16"	"LSR"
"16927"	"ENSG00000105698.15"	"USF2"
"16928"	"ENSG00000105697.7"	"HAMP"
"16929"	"ENSG00000105695.14"	"MAG"
"16930"	"ENSG00000012124.16"	"CD22"
"16931"	"ENSG00000126266.3"	"FFAR1"
"16932"	"ENSG00000185897.6"	"FFAR3"
"16933"	"ENSG00000126251.6"	"GPR42"
"16934"	"ENSG00000126262.4"	"FFAR2"
"16935"	"ENSG00000188508.10"	"KRTDAP"
"16936"	"ENSG00000161249.20"	"DMKN"
"16937"	"ENSG00000189001.10"	"SBSN"
"16938"	"ENSG00000105679.8"	"GAPDHS"
"16939"	"ENSG00000105677.11"	"TMEM147"
"16940"	"ENSG00000105675.8"	"ATP4A"
"16941"	"ENSG00000283758.1"	"AC002115.2"
"16942"	"ENSG00000249115.8"	"HAUS5"
"16943"	"ENSG00000126254.11"	"RBM42"
"16944"	"ENSG00000105672.14"	"ETV2"
"16945"	"ENSG00000126267.8"	"COX6B1"
"16946"	"ENSG00000105668.7"	"UPK1A"
"16947"	"ENSG00000011590.13"	"ZBTB32"
"16948"	"ENSG00000272333.5"	"KMT2B"
"16949"	"ENSG00000126246.9"	"IGFLR1"
"16950"	"ENSG00000267120.3"	"AD000671.2"
"16951"	"ENSG00000161265.14"	"U2AF1L4"
"16952"	"ENSG00000205155.7"	"PSENEN"
"16953"	"ENSG00000188223.9"	"AD000671.1"
"16954"	"ENSG00000267796.7"	"LIN37"
"16955"	"ENSG00000004776.12"	"HSPB6"
"16956"	"ENSG00000167595.14"	"PROSER3"
"16957"	"ENSG00000004777.18"	"ARHGAP33"
"16958"	"ENSG00000250799.9"	"PRODH2"
"16959"	"ENSG00000161270.19"	"NPHS1"
"16960"	"ENSG00000126259.19"	"KIRREL2"
"16961"	"ENSG00000105290.11"	"APLP1"
"16962"	"ENSG00000167604.14"	"NFKBID"
"16963"	"ENSG00000126264.9"	"HCST"
"16964"	"ENSG00000011600.11"	"TYROBP"
"16965"	"ENSG00000126243.8"	"LRFN3"
"16966"	"ENSG00000205138.3"	"SDHAF1"
"16967"	"ENSG00000181392.14"	"SYNE4"
"16968"	"ENSG00000239382.10"	"ALKBH6"
"16969"	"ENSG00000105270.14"	"CLIP3"
"16970"	"ENSG00000161277.10"	"THAP8"
"16971"	"ENSG00000075702.16"	"WDR62"
"16972"	"ENSG00000105261.7"	"OVOL3"
"16973"	"ENSG00000105258.8"	"POLR2I"
"16974"	"ENSG00000105254.11"	"TBCB"
"16975"	"ENSG00000126247.10"	"CAPNS1"
"16976"	"ENSG00000161281.10"	"COX7A1"
"16977"	"ENSG00000196357.11"	"ZNF565"
"16978"	"ENSG00000167635.11"	"ZNF146"
"16979"	"ENSG00000142065.13"	"ZFP14"
"16980"	"ENSG00000181007.8"	"ZFP82"
"16981"	"ENSG00000186017.14"	"ZNF566"
"16982"	"ENSG00000254004.6"	"ZNF260"
"16983"	"ENSG00000186020.12"	"ZNF529"
"16984"	"ENSG00000161298.17"	"ZNF382"
"16985"	"ENSG00000197808.11"	"ZNF461"
"16986"	"ENSG00000189042.13"	"ZNF567"
"16987"	"ENSG00000267041.5"	"ZNF850"
"16988"	"ENSG00000197863.8"	"ZNF790"
"16989"	"ENSG00000251247.10"	"ZNF345"
"16990"	"ENSG00000185869.14"	"ZNF829"
"16991"	"ENSG00000198453.12"	"ZNF568"
"16992"	"ENSG00000197050.10"	"ZNF420"
"16993"	"ENSG00000267360.6"	"AC012309.1"
"16994"	"ENSG00000196967.10"	"ZNF585A"
"16995"	"ENSG00000245680.9"	"ZNF585B"
"16996"	"ENSG00000188283.11"	"ZNF383"
"16997"	"ENSG00000181666.17"	"HKR1"
"16998"	"ENSG00000189164.14"	"ZNF527"
"16999"	"ENSG00000196437.10"	"ZNF569"
"17000"	"ENSG00000171827.10"	"ZNF570"
"17001"	"ENSG00000188227.12"	"ZNF793"
"17002"	"ENSG00000171817.16"	"ZNF540"
"17003"	"ENSG00000180479.13"	"ZNF571"
"17004"	"ENSG00000120784.15"	"ZFP30"
"17005"	"ENSG00000196381.10"	"ZNF781"
"17006"	"ENSG00000267552.6"	"AC093227.3"
"17007"	"ENSG00000198182.12"	"ZNF607"
"17008"	"ENSG00000189144.13"	"ZNF573"
"17009"	"ENSG00000171804.10"	"WDR87"
"17010"	"ENSG00000105738.10"	"SIPA1L3"
"17011"	"ENSG00000011332.19"	"DPF1"
"17012"	"ENSG00000167642.12"	"SPINT2"
"17013"	"ENSG00000167641.10"	"PPP1R14A"
"17014"	"ENSG00000267748.4"	"AC011479.1"
"17015"	"ENSG00000167644.11"	"C19orf33"
"17016"	"ENSG00000167645.16"	"YIF1B"
"17017"	"ENSG00000099337.4"	"KCNK6"
"17018"	"ENSG00000099338.22"	"CATSPERG"
"17019"	"ENSG00000099341.11"	"PSMD8"
"17020"	"ENSG00000179168.14"	"GGN"
"17021"	"ENSG00000188766.12"	"SPRED3"
"17022"	"ENSG00000130244.12"	"FAM98C"
"17023"	"ENSG00000171777.15"	"RASGRP4"
"17024"	"ENSG00000196218.12"	"RYR1"
"17025"	"ENSG00000104814.12"	"MAP4K1"
"17026"	"ENSG00000178982.9"	"EIF3K"
"17027"	"ENSG00000130402.11"	"ACTN4"
"17028"	"ENSG00000182472.8"	"CAPN12"
"17029"	"ENSG00000205076.4"	"LGALS7"
"17030"	"ENSG00000178934.4"	"LGALS7B"
"17031"	"ENSG00000171747.8"	"LGALS4"
"17032"	"ENSG00000104823.8"	"ECH1"
"17033"	"ENSG00000268083.5"	"AC008982.1"
"17034"	"ENSG00000104824.16"	"HNRNPL"
"17035"	"ENSG00000187994.13"	"RINL"
"17036"	"ENSG00000068903.19"	"SIRT2"
"17037"	"ENSG00000104825.16"	"NFKBIB"
"17038"	"ENSG00000262484.1"	"CCER2"
"17039"	"ENSG00000104835.14"	"SARS2"
"17040"	"ENSG00000269547.1"	"AC011455.3"
"17041"	"ENSG00000128626.11"	"MRPS12"
"17042"	"ENSG00000269190.5"	"FBXO17"
"17043"	"ENSG00000161243.8"	"FBXO27"
"17044"	"ENSG00000183760.10"	"ACP7"
"17045"	"ENSG00000130669.17"	"PAK4"
"17046"	"ENSG00000188505.4"	"NCCRP1"
"17047"	"ENSG00000179751.6"	"SYCN"
"17048"	"ENSG00000197110.8"	"IFNL3"
"17049"	"ENSG00000183709.7"	"IFNL2"
"17050"	"ENSG00000182393.2"	"IFNL1"
"17051"	"ENSG00000128011.4"	"LRFN1"
"17052"	"ENSG00000130755.12"	"GMFG"
"17053"	"ENSG00000179134.15"	"SAMD4B"
"17054"	"ENSG00000006712.14"	"PAF1"
"17055"	"ENSG00000063322.13"	"MED29"
"17056"	"ENSG00000128016.5"	"ZFP36"
"17057"	"ENSG00000090924.14"	"PLEKHG2"
"17058"	"ENSG00000105193.8"	"RPS16"
"17059"	"ENSG00000196235.13"	"SUPT5H"
"17060"	"ENSG00000105197.10"	"TIMM50"
"17061"	"ENSG00000090932.10"	"DLL3"
"17062"	"ENSG00000186838.13"	"SELENOV"
"17063"	"ENSG00000176401.5"	"EID2B"
"17064"	"ENSG00000176396.10"	"EID2"
"17065"	"ENSG00000105198.10"	"LGALS13"
"17066"	"ENSG00000249861.3"	"LGALS16"
"17067"	"ENSG00000006659.12"	"LGALS14"
"17068"	"ENSG00000105205.6"	"CLC"
"17069"	"ENSG00000213921.7"	"LEUTX"
"17070"	"ENSG00000105204.13"	"DYRK1B"
"17071"	"ENSG00000105202.8"	"FBL"
"17072"	"ENSG00000275395.5"	"FCGBP"
"17073"	"ENSG00000013275.7"	"PSMC4"
"17074"	"ENSG00000187187.13"	"ZNF546"
"17075"	"ENSG00000128000.15"	"ZNF780B"
"17076"	"ENSG00000197782.14"	"ZNF780A"
"17077"	"ENSG00000130758.7"	"MAP3K10"
"17078"	"ENSG00000174521.7"	"TTC9B"
"17079"	"ENSG00000105219.8"	"CNTD2"
"17080"	"ENSG00000105221.16"	"AKT2"
"17081"	"ENSG00000160392.13"	"C19orf47"
"17082"	"ENSG00000105223.19"	"PLD3"
"17083"	"ENSG00000160396.8"	"HIPK4"
"17084"	"ENSG00000105227.14"	"PRX"
"17085"	"ENSG00000197019.4"	"SERTAD1"
"17086"	"ENSG00000167565.12"	"SERTAD3"
"17087"	"ENSG00000090013.9"	"BLVRB"
"17088"	"ENSG00000160460.15"	"SPTBN4"
"17089"	"ENSG00000160410.14"	"SHKBP1"
"17090"	"ENSG00000090006.17"	"LTBP4"
"17091"	"ENSG00000105245.9"	"NUMBL"
"17092"	"ENSG00000123815.11"	"COQ8B"
"17093"	"ENSG00000086544.2"	"ITPKC"
"17094"	"ENSG00000188493.14"	"C19orf54"
"17095"	"ENSG00000077312.8"	"SNRPA"
"17096"	"ENSG00000261857.6"	"MIA"
"17097"	"ENSG00000268975.1"	"MIA-RAB4B"
"17098"	"ENSG00000167578.17"	"RAB4B"
"17099"	"ENSG00000171570.10"	"RAB4B-EGLN2"
"17100"	"ENSG00000269858.5"	"EGLN2"
"17101"	"ENSG00000268797.1"	"AC008537.1"
"17102"	"ENSG00000255974.7"	"CYP2A6"
"17103"	"ENSG00000198077.10"	"CYP2A7"
"17104"	"ENSG00000197408.8"	"CYP2B6"
"17105"	"ENSG00000197838.4"	"CYP2A13"
"17106"	"ENSG00000197446.8"	"CYP2F1"
"17107"	"ENSG00000167600.13"	"CYP2S1"
"17108"	"ENSG00000167601.11"	"AXL"
"17109"	"ENSG00000105323.16"	"HNRNPUL1"
"17110"	"ENSG00000105329.9"	"TGFB1"
"17111"	"ENSG00000142039.3"	"CCDC97"
"17112"	"ENSG00000255730.5"	"AC011462.1"
"17113"	"ENSG00000142046.14"	"TMEM91"
"17114"	"ENSG00000123810.7"	"B9D2"
"17115"	"ENSG00000077348.8"	"EXOSC5"
"17116"	"ENSG00000248098.11"	"BCKDHA"
"17117"	"ENSG00000177191.2"	"B3GNT8"
"17118"	"ENSG00000105341.18"	"DMAC2"
"17119"	"ENSG00000204978.2"	"ERICH4"
"17120"	"ENSG00000007129.17"	"CEACAM21"
"17121"	"ENSG00000105352.10"	"CEACAM4"
"17122"	"ENSG00000007306.14"	"CEACAM7"
"17123"	"ENSG00000105388.15"	"CEACAM5"
"17124"	"ENSG00000267881.1"	"AC243967.1"
"17125"	"ENSG00000086548.8"	"CEACAM6"
"17126"	"ENSG00000170956.16"	"CEACAM3"
"17127"	"ENSG00000273111.5"	"LYPD4"
"17128"	"ENSG00000142025.15"	"DMRTC2"
"17129"	"ENSG00000105372.6"	"RPS19"
"17130"	"ENSG00000105369.9"	"CD79A"
"17131"	"ENSG00000076928.17"	"ARHGEF1"
"17132"	"ENSG00000268041.2"	"AC010616.1"
"17133"	"ENSG00000105404.10"	"RABAC1"
"17134"	"ENSG00000105409.16"	"ATP1A3"
"17135"	"ENSG00000105737.9"	"GRIK5"
"17136"	"ENSG00000105732.12"	"ZNF574"
"17137"	"ENSG00000028277.21"	"POU2F2"
"17138"	"ENSG00000160570.13"	"DEDD2"
"17139"	"ENSG00000167625.10"	"ZNF526"
"17140"	"ENSG00000105723.11"	"GSK3A"
"17141"	"ENSG00000268643.1"	"AC006486.1"
"17142"	"ENSG00000105722.9"	"ERF"
"17143"	"ENSG00000079432.7"	"CIC"
"17144"	"ENSG00000079462.7"	"PAFAH1B3"
"17145"	"ENSG00000188368.9"	"PRR19"
"17146"	"ENSG00000167619.11"	"TMEM145"
"17147"	"ENSG00000105429.12"	"MEGF8"
"17148"	"ENSG00000105427.9"	"CNFN"
"17149"	"ENSG00000079435.9"	"LIPE"
"17150"	"ENSG00000189377.8"	"CXCL17"
"17151"	"ENSG00000079385.21"	"CEACAM1"
"17152"	"ENSG00000124469.11"	"CEACAM8"
"17153"	"ENSG00000221826.9"	"PSG3"
"17154"	"ENSG00000124467.18"	"PSG8"
"17155"	"ENSG00000231924.9"	"PSG1"
"17156"	"ENSG00000170848.15"	"PSG6"
"17157"	"ENSG00000221878.12"	"PSG7"
"17158"	"ENSG00000243130.7"	"PSG11"
"17159"	"ENSG00000242221.8"	"PSG2"
"17160"	"ENSG00000204941.13"	"PSG5"
"17161"	"ENSG00000243137.7"	"PSG4"
"17162"	"ENSG00000183668.17"	"PSG9"
"17163"	"ENSG00000204936.9"	"CD177"
"17164"	"ENSG00000131126.18"	"TEX101"
"17165"	"ENSG00000124466.8"	"LYPD3"
"17166"	"ENSG00000176531.10"	"PHLDB3"
"17167"	"ENSG00000105755.7"	"ETHE1"
"17168"	"ENSG00000176472.10"	"ZNF575"
"17169"	"ENSG00000073050.11"	"XRCC1"
"17170"	"ENSG00000268361.1"	"L34079.1"
"17171"	"ENSG00000234465.10"	"PINLYP"
"17172"	"ENSG00000167378.8"	"IRGQ"
"17173"	"ENSG00000124444.15"	"ZNF576"
"17174"	"ENSG00000226763.4"	"SRRM5"
"17175"	"ENSG00000131116.11"	"ZNF428"
"17176"	"ENSG00000105767.2"	"CADM4"
"17177"	"ENSG00000011422.11"	"PLAUR"
"17178"	"ENSG00000124449.6"	"IRGC"
"17179"	"ENSG00000105771.13"	"SMG9"
"17180"	"ENSG00000104783.11"	"KCNN4"
"17181"	"ENSG00000159871.14"	"LYPD5"
"17182"	"ENSG00000167637.16"	"ZNF283"
"17183"	"ENSG00000176222.8"	"ZNF404"
"17184"	"ENSG00000124459.11"	"ZNF45"
"17185"	"ENSG00000159905.14"	"ZNF221"
"17186"	"ENSG00000204920.10"	"ZNF155"
"17187"	"ENSG00000159882.12"	"ZNF230"
"17188"	"ENSG00000159885.13"	"ZNF222"
"17189"	"ENSG00000267022.1"	"AC067968.1"
"17190"	"ENSG00000178386.12"	"ZNF223"
"17191"	"ENSG00000186026.6"	"ZNF284"
"17192"	"ENSG00000267680.5"	"ZNF224"
"17193"	"ENSG00000256294.7"	"ZNF225"
"17194"	"ENSG00000263002.7"	"ZNF234"
"17195"	"ENSG00000167380.16"	"ZNF226"
"17196"	"ENSG00000131115.15"	"ZNF227"
"17197"	"ENSG00000159917.15"	"ZNF235"
"17198"	"ENSG00000159915.12"	"ZNF233"
"17199"	"ENSG00000062370.16"	"ZNF112"
"17200"	"ENSG00000267173.1"	"AC245748.1"
"17201"	"ENSG00000267508.5"	"ZNF285"
"17202"	"ENSG00000278318.4"	"ZNF229"
"17203"	"ENSG00000167384.10"	"ZNF180"
"17204"	"ENSG00000273777.4"	"CEACAM20"
"17205"	"ENSG00000216588.8"	"IGSF23"
"17206"	"ENSG00000073008.14"	"PVR"
"17207"	"ENSG00000186567.12"	"CEACAM19"
"17208"	"ENSG00000213892.11"	"CEACAM16"
"17209"	"ENSG00000069399.14"	"BCL3"
"17210"	"ENSG00000142273.10"	"CBLC"
"17211"	"ENSG00000187244.10"	"BCAM"
"17212"	"ENSG00000130202.9"	"NECTIN2"
"17213"	"ENSG00000130204.12"	"TOMM40"
"17214"	"ENSG00000130203.9"	"APOE"
"17215"	"ENSG00000130208.9"	"APOC1"
"17216"	"ENSG00000267467.3"	"APOC4"
"17217"	"ENSG00000224916.9"	"APOC4-APOC2"
"17218"	"ENSG00000234906.9"	"APOC2"
"17219"	"ENSG00000104853.15"	"CLPTM1"
"17220"	"ENSG00000104856.13"	"RELB"
"17221"	"ENSG00000104859.14"	"CLASRP"
"17222"	"ENSG00000170684.8"	"ZNF296"
"17223"	"ENSG00000142252.10"	"GEMIN7"
"17224"	"ENSG00000007047.14"	"MARK4"
"17225"	"ENSG00000104866.10"	"PPP1R37"
"17226"	"ENSG00000179846.9"	"NKPD1"
"17227"	"ENSG00000007255.10"	"TRAPPC6A"
"17228"	"ENSG00000189114.6"	"BLOC1S3"
"17229"	"ENSG00000267545.1"	"AC005779.2"
"17230"	"ENSG00000283632.2"	"EXOC3L2"
"17231"	"ENSG00000104879.4"	"CKM"
"17232"	"ENSG00000104892.16"	"KLC3"
"17233"	"ENSG00000104884.14"	"ERCC2"
"17234"	"ENSG00000104881.15"	"PPP1R13L"
"17235"	"ENSG00000117877.10"	"CD3EAP"
"17236"	"ENSG00000012061.15"	"ERCC1"
"17237"	"ENSG00000125740.13"	"FOSB"
"17238"	"ENSG00000125744.11"	"RTN2"
"17239"	"ENSG00000213889.10"	"PPM1N"
"17240"	"ENSG00000125753.13"	"VASP"
"17241"	"ENSG00000125741.4"	"OPA3"
"17242"	"ENSG00000177464.4"	"GPR4"
"17243"	"ENSG00000125746.16"	"EML2"
"17244"	"ENSG00000010310.8"	"GIPR"
