id	name
MSTRG.128792	FLORA.GC4233
MSTRG.128799	FLORA.GC4234
MSTRG.128842	FLORA.GC4239
MSTRG.128884	FLORA.GC4245
MSTRG.128890	FLORA.GC4247
MSTRG.128898	FLORA.GC4248
MSTRG.128920	FLORA.GC4252
MSTRG.128928	FLORA.GC4254
MSTRG.128956	FLORA.GC4256
MSTRG.129037	FLORA.GC4262
MSTRG.129067	FLORA.GC4265
MSTRG.129130	FLORA.GC4270
MSTRG.129138	FLORA.GC4272
MSTRG.129139	FLORA.GC4273
MSTRG.129190	FLORA.GC4276
MSTRG.129191	FLORA.GC4277
MSTRG.129267	FLORA.GC4278
MSTRG.129268	FLORA.GC4279
MSTRG.129331	FLORA.GC4288
MSTRG.129392	FLORA.GC4293
MSTRG.129396	FLORA.GC4294
MSTRG.129399	FLORA.GC4295
MSTRG.129420	FLORA.GC4298
MSTRG.129446	FLORA.GC4300
MSTRG.129474	FLORA.GC4303
MSTRG.129478	FLORA.GC4304
MSTRG.129498	FLORA.GC4305
MSTRG.129500	FLORA.GC4306
MSTRG.129563	FLORA.GC4310
MSTRG.129567	FLORA.GC4311
MSTRG.129570	FLORA.GC4312
MSTRG.129572	FLORA.GC4313
MSTRG.129680	FLORA.GC4318
MSTRG.129699	FLORA.GC4320
MSTRG.129711	FLORA.GC4322
MSTRG.129738	FLORA.GC4325
MSTRG.129750	FLORA.GC4328
MSTRG.129754	FLORA.GC4330
MSTRG.129783	FLORA.GC4331
MSTRG.129835	FLORA.GC4337
MSTRG.129847	FLORA.GC4338
MSTRG.129848	FLORA.GC4339
MSTRG.129855	FLORA.GC4340
MSTRG.129859	FLORA.GC4341
MSTRG.129862	FLORA.GC4342
MSTRG.129863	FLORA.GC4343
MSTRG.129866	FLORA.GC4346
MSTRG.129867	FLORA.GC4347
MSTRG.129868	FLORA.GC4348
MSTRG.129987	FLORA.GC4351
MSTRG.129999	FLORA.GC4353
MSTRG.130001	FLORA.GC4354
MSTRG.130028	FLORA.GC4355
MSTRG.130308	FLORA.GC4364
MSTRG.130382	FLORA.GC4366
MSTRG.130808	FLORA.GC4381
MSTRG.131241	FLORA.GC4409
MSTRG.131255	FLORA.GC4411
MSTRG.131296	FLORA.GC4415
MSTRG.131322	FLORA.GC4417
MSTRG.131330	FLORA.GC4418
MSTRG.131345	FLORA.GC4420
MSTRG.131360	FLORA.GC4426
MSTRG.131437	FLORA.GC4431
MSTRG.131438	FLORA.GC4432
MSTRG.131455	FLORA.GC4433
MSTRG.131475	FLORA.GC4436
MSTRG.131499	FLORA.GC4438
MSTRG.131500	FLORA.GC4439
MSTRG.131515	FLORA.GC4440
MSTRG.131611	FLORA.GC4441
MSTRG.131625	FLORA.GC4444
MSTRG.131636	FLORA.GC4445
MSTRG.131653	FLORA.GC4447
MSTRG.131665	FLORA.GC4450
MSTRG.131717	FLORA.GC4457
MSTRG.131801	FLORA.GC4459
MSTRG.131810	FLORA.GC4462
MSTRG.131960	FLORA.GC4464
MSTRG.131998	FLORA.GC4468
MSTRG.132043	FLORA.GC4469
MSTRG.132081	FLORA.GC4470
MSTRG.132094	FLORA.GC4471
MSTRG.132104	FLORA.GC4472
MSTRG.132109	FLORA.GC4474
MSTRG.132151	FLORA.GC4479
MSTRG.132189	FLORA.GC4487
MSTRG.132193	FLORA.GC4491
MSTRG.132236	FLORA.GC4497
MSTRG.132282	FLORA.GC4501
MSTRG.132287	FLORA.GC4502
MSTRG.132311	FLORA.GC4503
MSTRG.132393	FLORA.GC4506
MSTRG.132397	FLORA.GC4507
MSTRG.132412	FLORA.GC4509
MSTRG.132436	FLORA.GC4510
MSTRG.132531	FLORA.GC4512
MSTRG.132674	FLORA.GC4518
MSTRG.132680	FLORA.GC4519
MSTRG.132719	FLORA.GC4520
MSTRG.132745	FLORA.GC4522
MSTRG.132790	FLORA.GC4527
MSTRG.132914	FLORA.GC4540
MSTRG.133056	FLORA.GC4548
MSTRG.133216	FLORA.GC4554
MSTRG.133230	FLORA.GC4557
MSTRG.133249	FLORA.GC4559
MSTRG.133250	FLORA.GC4560
MSTRG.133260	FLORA.GC4563
MSTRG.133292	FLORA.GC4564
MSTRG.133896	FLORA.GC4581
MSTRG.133908	FLORA.GC4583
MSTRG.135171	FLORA.GC4614
MSTRG.136491	FLORA.GC4640
MSTRG.136635	FLORA.GC4643
MSTRG.136657	FLORA.GC4645
MSTRG.137335	FLORA.GC4658
MSTRG.137349	FLORA.GC4660
MSTRG.137350	FLORA.GC4661
MSTRG.137403	FLORA.GC4663
MSTRG.137476	FLORA.GC4669
MSTRG.137563	FLORA.GC4670
MSTRG.137595	FLORA.GC4671
MSTRG.137671	FLORA.GC4675
MSTRG.137675	FLORA.GC4677
MSTRG.138655	FLORA.GC4694
MSTRG.138663	FLORA.GC4696
MSTRG.138664	FLORA.GC4697
MSTRG.138786	FLORA.GC4707
MSTRG.140121	FLORA.GC4721
MSTRG.140238	FLORA.GC4723
MSTRG.140807	FLORA.GC4734
MSTRG.140809	FLORA.GC4735
MSTRG.140896	FLORA.GC4742
MSTRG.140897	FLORA.GC4743
MSTRG.140971	FLORA.GC4749
MSTRG.141439	FLORA.GC4760
MSTRG.141676	FLORA.GC4769
MSTRG.141678	FLORA.GC4770
MSTRG.141679	FLORA.GC4771
MSTRG.141735	FLORA.GC4775
MSTRG.141739	FLORA.GC4777
MSTRG.141741	FLORA.GC4778
MSTRG.141783	FLORA.GC4781
MSTRG.142100	FLORA.GC4795
MSTRG.142110	FLORA.GC4796
MSTRG.143377	FLORA.GC4806
MSTRG.143457	FLORA.GC4815
MSTRG.143658	FLORA.GC4820
MSTRG.143779	FLORA.GC4822
MSTRG.144174	FLORA.GC4843
MSTRG.144212	FLORA.GC4847
MSTRG.144566	FLORA.GC4866
MSTRG.144620	FLORA.GC4867
MSTRG.144743	FLORA.GC4870
MSTRG.144751	FLORA.GC4871
MSTRG.144780	FLORA.GC4876
MSTRG.144904	FLORA.GC4879
MSTRG.145011	FLORA.GC4890
MSTRG.145677	FLORA.GC4911
MSTRG.145678	FLORA.GC4912
MSTRG.145803	FLORA.GC4918
MSTRG.145884	FLORA.GC4919
MSTRG.145914	FLORA.GC4925
MSTRG.145918	FLORA.GC4926
MSTRG.146413	FLORA.GC4939
MSTRG.146414	FLORA.GC4940
MSTRG.147563	FLORA.GC4972
MSTRG.147573	FLORA.GC4973
MSTRG.147582	FLORA.GC4974
MSTRG.147602	FLORA.GC4976
MSTRG.147607	FLORA.GC4977
MSTRG.148105	FLORA.GC4995
MSTRG.148206	FLORA.GC4999
MSTRG.148236	FLORA.GC5001
MSTRG.148248	FLORA.GC5002
MSTRG.148438	FLORA.GC5007
MSTRG.148905	FLORA.GC5024
MSTRG.149201	FLORA.GC5025
MSTRG.150264	FLORA.GC5054
MSTRG.150273	FLORA.GC5057
MSTRG.150530	FLORA.GC5065
MSTRG.150587	FLORA.GC5066
MSTRG.150589	FLORA.GC5067
MSTRG.151874	FLORA.GC5099
MSTRG.151949	FLORA.GC5101
MSTRG.151954	FLORA.GC5103
MSTRG.152346	FLORA.GC5108
MSTRG.152424	FLORA.GC5115
MSTRG.152436	FLORA.GC5117
MSTRG.152453	FLORA.GC5118
MSTRG.152493	FLORA.GC5119
MSTRG.152617	FLORA.GC5125
MSTRG.153528	FLORA.GC5140
MSTRG.154108	FLORA.GC5153
MSTRG.154110	FLORA.GC5154
MSTRG.154638	FLORA.GC5161
MSTRG.154725	FLORA.GC5163
MSTRG.155544	FLORA.GC5185
MSTRG.155547	FLORA.GC5187
MSTRG.155869	FLORA.GC5193
MSTRG.155924	FLORA.GC5194
MSTRG.155927	FLORA.GC5195
MSTRG.155936	FLORA.GC5196
MSTRG.155977	FLORA.GC5203
MSTRG.156001	FLORA.GC5206
MSTRG.156003	FLORA.GC5207
MSTRG.156399	FLORA.GC5221
MSTRG.156530	FLORA.GC5226
MSTRG.156863	FLORA.GC5240
MSTRG.157571	FLORA.GC5254
MSTRG.157656	FLORA.GC5262
MSTRG.157700	FLORA.GC5265
MSTRG.157723	FLORA.GC5268
MSTRG.158980	FLORA.GC5296
MSTRG.159002	FLORA.GC5302
MSTRG.159281	FLORA.GC5308
MSTRG.159362	FLORA.GC5312
MSTRG.159419	FLORA.GC5317
MSTRG.160034	FLORA.GC5334
MSTRG.160111	FLORA.GC5343
MSTRG.160158	FLORA.GC5348
MSTRG.160637	FLORA.GC5355
MSTRG.160814	FLORA.GC5362
MSTRG.160822	FLORA.GC5363
MSTRG.160823	FLORA.GC5364
MSTRG.161018	FLORA.GC5375
MSTRG.161030	FLORA.GC5376
MSTRG.161036	FLORA.GC5377
MSTRG.161065	FLORA.GC5380
MSTRG.161186	FLORA.GC5384
MSTRG.161207	FLORA.GC5385
MSTRG.161313	FLORA.GC5390
MSTRG.162089	FLORA.GC5417
MSTRG.162454	FLORA.GC5426
MSTRG.163437	FLORA.GC5459
MSTRG.163721	FLORA.GC5476
MSTRG.163818	FLORA.GC5487
MSTRG.163957	FLORA.GC5494
MSTRG.163959	FLORA.GC5495
MSTRG.164112	FLORA.GC5499
MSTRG.164113	FLORA.GC5500
MSTRG.164172	FLORA.GC5507
MSTRG.164175	FLORA.GC5508
MSTRG.164178	FLORA.GC5510
MSTRG.164196	FLORA.GC5512
MSTRG.164199	FLORA.GC5513
MSTRG.164221	FLORA.GC5516
MSTRG.164301	FLORA.GC5519
MSTRG.164340	FLORA.GC5522
MSTRG.164456	FLORA.GC5533
MSTRG.164587	FLORA.GC5543
MSTRG.165080	FLORA.GC5559
MSTRG.165113	FLORA.GC5563
MSTRG.165130	FLORA.GC5564
MSTRG.165399	FLORA.GC5580
MSTRG.165466	FLORA.GC5585
MSTRG.165532	FLORA.GC5590
MSTRG.165541	FLORA.GC5591
MSTRG.165548	FLORA.GC5592
MSTRG.165551	FLORA.GC5593
MSTRG.165603	FLORA.GC5595
MSTRG.166193	FLORA.GC5623
MSTRG.166707	FLORA.GC5636
MSTRG.166797	FLORA.GC5640
MSTRG.166883	FLORA.GC5645
MSTRG.166884	FLORA.GC5646
MSTRG.166912	FLORA.GC5648
MSTRG.166913	FLORA.GC5649
MSTRG.170100	FLORA.GC5707
MSTRG.170527	FLORA.GC5715
MSTRG.170665	FLORA.GC5718
MSTRG.171106	FLORA.GC5734
MSTRG.171138	FLORA.GC5741
MSTRG.171190	FLORA.GC5749
MSTRG.171226	FLORA.GC5753
MSTRG.171308	FLORA.GC5764
MSTRG.171390	FLORA.GC5769
MSTRG.171429	FLORA.GC5773
MSTRG.171498	FLORA.GC5777
MSTRG.171623	FLORA.GC5784
MSTRG.171636	FLORA.GC5785
MSTRG.171938	FLORA.GC5806
MSTRG.172078	FLORA.GC5809
MSTRG.172121	FLORA.GC5816
MSTRG.172131	FLORA.GC5817
MSTRG.172197	FLORA.GC5822
MSTRG.172320	FLORA.GC5826
MSTRG.172321	FLORA.GC5827
MSTRG.172324	FLORA.GC5830
MSTRG.172325	FLORA.GC5831
MSTRG.172372	FLORA.GC5832
MSTRG.172594	FLORA.GC5837
MSTRG.172597	FLORA.GC5838
MSTRG.172599	FLORA.GC5839
MSTRG.172774	FLORA.GC5846
MSTRG.172817	FLORA.GC5850
MSTRG.172864	FLORA.GC5852
MSTRG.172894	FLORA.GC5854
MSTRG.173210	FLORA.GC5873
MSTRG.173234	FLORA.GC5874
MSTRG.173726	FLORA.GC5902
MSTRG.173741	FLORA.GC5904
MSTRG.173843	FLORA.GC5907
MSTRG.173893	FLORA.GC5910
MSTRG.173909	FLORA.GC5914
MSTRG.173910	FLORA.GC5915
MSTRG.173942	FLORA.GC5916
MSTRG.173947	FLORA.GC5917
MSTRG.174051	FLORA.GC5925
MSTRG.174058	FLORA.GC5928
MSTRG.174059	FLORA.GC5929
MSTRG.174073	FLORA.GC5930
MSTRG.174116	FLORA.GC5931
MSTRG.174135	FLORA.GC5937
MSTRG.174136	FLORA.GC5938
MSTRG.174163	FLORA.GC5942
MSTRG.174165	FLORA.GC5943
MSTRG.174166	FLORA.GC5944
MSTRG.174173	FLORA.GC5947
MSTRG.174174	FLORA.GC5948
MSTRG.174183	FLORA.GC5949
MSTRG.174252	FLORA.GC5956
MSTRG.174253	FLORA.GC5957
MSTRG.174272	FLORA.GC5961
MSTRG.174273	FLORA.GC5962
MSTRG.174275	FLORA.GC5963
MSTRG.174280	FLORA.GC5966
MSTRG.174472	FLORA.GC5981
MSTRG.174552	FLORA.GC5985
MSTRG.174554	FLORA.GC5986
MSTRG.174555	FLORA.GC5987
MSTRG.175041	FLORA.GC6006
MSTRG.175042	FLORA.GC6007
MSTRG.175059	FLORA.GC6011
MSTRG.176286	FLORA.GC6027
MSTRG.177354	FLORA.GC6053
MSTRG.178306	FLORA.GC6081
MSTRG.178307	FLORA.GC6082
MSTRG.178329	FLORA.GC6084
MSTRG.178342	FLORA.GC6087
MSTRG.179078	FLORA.GC6097
MSTRG.179596	FLORA.GC6109
MSTRG.179733	FLORA.GC6112
MSTRG.179831	FLORA.GC6115
MSTRG.179953	FLORA.GC6117
MSTRG.180156	FLORA.GC6124
MSTRG.180173	FLORA.GC6126
MSTRG.180200	FLORA.GC6131
MSTRG.180205	FLORA.GC6132
MSTRG.180219	FLORA.GC6133
MSTRG.180221	FLORA.GC6134
MSTRG.180228	FLORA.GC6137
MSTRG.180318	FLORA.GC6140
MSTRG.180321	FLORA.GC6141
MSTRG.180403	FLORA.GC6147
MSTRG.180404	FLORA.GC6148
MSTRG.180410	FLORA.GC6149
MSTRG.180444	FLORA.GC6150
MSTRG.180445	FLORA.GC6151
MSTRG.180639	FLORA.GC6159
MSTRG.184562	FLORA.GC6202
MSTRG.185252	FLORA.GC6229
MSTRG.185510	FLORA.GC6242
MSTRG.185715	FLORA.GC6245
MSTRG.186085	FLORA.GC6249
MSTRG.187322	FLORA.GC6268
MSTRG.187582	FLORA.GC6275
MSTRG.187600	FLORA.GC6277
MSTRG.187609	FLORA.GC6278
MSTRG.188162	FLORA.GC6287
MSTRG.188270	FLORA.GC6288
MSTRG.188450	FLORA.GC6300
MSTRG.188806	FLORA.GC6313
MSTRG.188890	FLORA.GC6315
MSTRG.188932	FLORA.GC6320
MSTRG.188934	FLORA.GC6321
MSTRG.188948	FLORA.GC6325
MSTRG.188977	FLORA.GC6328
MSTRG.188993	FLORA.GC6331
MSTRG.189140	FLORA.GC6337
MSTRG.189668	FLORA.GC6355
MSTRG.189915	FLORA.GC6371
MSTRG.189955	FLORA.GC6375
MSTRG.190536	FLORA.GC6381
MSTRG.192200	FLORA.GC6418
MSTRG.192316	FLORA.GC6420
MSTRG.193657	FLORA.GC6450
MSTRG.193664	FLORA.GC6453
MSTRG.193668	FLORA.GC6454
MSTRG.193695	FLORA.GC6456
MSTRG.193724	FLORA.GC6462
MSTRG.193750	FLORA.GC6466
MSTRG.193758	FLORA.GC6467
MSTRG.194069	FLORA.GC6480
MSTRG.194170	FLORA.GC6483
MSTRG.194179	FLORA.GC6484
MSTRG.194638	FLORA.GC6492
MSTRG.194724	FLORA.GC6499
MSTRG.194785	FLORA.GC6504
MSTRG.194926	FLORA.GC6515
MSTRG.195304	FLORA.GC6531
MSTRG.195498	FLORA.GC6537
MSTRG.195515	FLORA.GC6541
MSTRG.195649	FLORA.GC6550
MSTRG.195675	FLORA.GC6551
MSTRG.195702	FLORA.GC6554
MSTRG.195716	FLORA.GC6556
MSTRG.195727	FLORA.GC6559
MSTRG.195730	FLORA.GC6560
MSTRG.195855	FLORA.GC6569
MSTRG.195877	FLORA.GC6570
MSTRG.195922	FLORA.GC6575
MSTRG.196518	FLORA.GC6596
MSTRG.196722	FLORA.GC6603
MSTRG.196730	FLORA.GC6604
MSTRG.196731	FLORA.GC6605
MSTRG.196732	FLORA.GC6606
MSTRG.198580	FLORA.GC6642
MSTRG.201107	FLORA.GC6669
MSTRG.201109	FLORA.GC6670
MSTRG.201231	FLORA.GC6676
MSTRG.201281	FLORA.GC6680
MSTRG.201300	FLORA.GC6684
MSTRG.202586	FLORA.GC6706
MSTRG.202875	FLORA.GC6724
MSTRG.203369	FLORA.GC6735
MSTRG.207971	FLORA.GC6796
MSTRG.208003	FLORA.GC6799
MSTRG.208528	FLORA.GC6809
MSTRG.208555	FLORA.GC6810
MSTRG.208955	FLORA.GC6833
MSTRG.209474	FLORA.GC6839
MSTRG.209631	FLORA.GC6841
MSTRG.210877	FLORA.GC6854
MSTRG.212389	FLORA.GC6872
MSTRG.212460	FLORA.GC6873
MSTRG.213108	FLORA.GC6886
MSTRG.213239	FLORA.GC6890
MSTRG.214415	FLORA.GC6914
MSTRG.217071	FLORA.GC6949
MSTRG.217088	FLORA.GC6950
MSTRG.217199	FLORA.GC6951
MSTRG.217389	FLORA.GC6953
MSTRG.218562	FLORA.GC6976
MSTRG.218813	FLORA.GC6988
MSTRG.219617	FLORA.GC7003
MSTRG.219962	FLORA.GC7006
MSTRG.220090	FLORA.GC7012
MSTRG.220641	FLORA.GC7029
MSTRG.221392	FLORA.GC7036
MSTRG.221777	FLORA.GC7043
MSTRG.223394	FLORA.GC7059
MSTRG.223449	FLORA.GC7062
MSTRG.223641	FLORA.GC7072
MSTRG.223720	FLORA.GC7076
MSTRG.223783	FLORA.GC7079
MSTRG.224280	FLORA.GC7104
MSTRG.224323	FLORA.GC7109
MSTRG.224876	FLORA.GC7128
MSTRG.225359	FLORA.GC7132
MSTRG.226215	FLORA.GC7147
MSTRG.227067	FLORA.GC7156
MSTRG.229183	FLORA.GC7195
MSTRG.229204	FLORA.GC7197
MSTRG.229398	FLORA.GC7208
MSTRG.230300	FLORA.GC7235
MSTRG.230305	FLORA.GC7236
MSTRG.230311	FLORA.GC7237
MSTRG.230313	FLORA.GC7238
MSTRG.230357	FLORA.GC7239
MSTRG.232122	FLORA.GC7287
MSTRG.232293	FLORA.GC7297
MSTRG.232768	FLORA.GC7309
MSTRG.232780	FLORA.GC7310
MSTRG.233527	FLORA.GC7317
MSTRG.233956	FLORA.GC7325
MSTRG.234018	FLORA.GC7329
MSTRG.234059	FLORA.GC7330
MSTRG.234123	FLORA.GC7337
MSTRG.234359	FLORA.GC7341
MSTRG.234966	FLORA.GC7357
MSTRG.235008	FLORA.GC7358
MSTRG.235032	FLORA.GC7360
MSTRG.235134	FLORA.GC7362
MSTRG.235226	FLORA.GC7366
MSTRG.235812	FLORA.GC7377
MSTRG.235838	FLORA.GC7379
MSTRG.237395	FLORA.GC7391
MSTRG.238921	FLORA.GC7409
MSTRG.240174	FLORA.GC7425
MSTRG.240759	FLORA.GC7433
MSTRG.243036	FLORA.GC7457
MSTRG.243093	FLORA.GC7458
MSTRG.243184	FLORA.GC7462
MSTRG.243192	FLORA.GC7465
MSTRG.243200	FLORA.GC7466
MSTRG.243208	FLORA.GC7469
MSTRG.243287	FLORA.GC7473
MSTRG.243404	FLORA.GC7476
MSTRG.243444	FLORA.GC7481
MSTRG.243936	FLORA.GC7488
MSTRG.244096	FLORA.GC7489
MSTRG.244259	FLORA.GC7500
MSTRG.244311	FLORA.GC7503
MSTRG.244331	FLORA.GC7506
MSTRG.244399	FLORA.GC7510
MSTRG.244435	FLORA.GC7514
MSTRG.245073	FLORA.GC7530
MSTRG.245096	FLORA.GC7531
MSTRG.246906	FLORA.GC7558
MSTRG.247001	FLORA.GC7560
MSTRG.247007	FLORA.GC7561
MSTRG.247318	FLORA.GC7573
MSTRG.247414	FLORA.GC7577
MSTRG.247614	FLORA.GC7585
MSTRG.247767	FLORA.GC7594
MSTRG.247835	FLORA.GC7596
MSTRG.247836	FLORA.GC7597
MSTRG.247838	FLORA.GC7598
MSTRG.247880	FLORA.GC7600
MSTRG.248167	FLORA.GC7613
MSTRG.248293	FLORA.GC7618
MSTRG.248473	FLORA.GC7624
MSTRG.248479	FLORA.GC7625
MSTRG.248784	FLORA.GC7633
MSTRG.249232	FLORA.GC7640
MSTRG.249240	FLORA.GC7641
MSTRG.249579	FLORA.GC7660
MSTRG.249928	FLORA.GC7672
MSTRG.250275	FLORA.GC7679
MSTRG.250802	FLORA.GC7690
MSTRG.250810	FLORA.GC7691
MSTRG.250847	FLORA.GC7694
MSTRG.250858	FLORA.GC7695
MSTRG.250878	FLORA.GC7696
MSTRG.250901	FLORA.GC7699
MSTRG.251058	FLORA.GC7707
MSTRG.251061	FLORA.GC7708
MSTRG.251166	FLORA.GC7712
MSTRG.251167	FLORA.GC7713
MSTRG.251247	FLORA.GC7715
MSTRG.251580	FLORA.GC7721
MSTRG.251581	FLORA.GC7722
MSTRG.251659	FLORA.GC7724
MSTRG.251672	FLORA.GC7725
MSTRG.251705	FLORA.GC7726
MSTRG.251707	FLORA.GC7728
MSTRG.251730	FLORA.GC7732
MSTRG.251762	FLORA.GC7736
MSTRG.251775	FLORA.GC7737
MSTRG.251822	FLORA.GC7739
MSTRG.251834	FLORA.GC7741
MSTRG.251851	FLORA.GC7742
MSTRG.251856	FLORA.GC7745
MSTRG.251873	FLORA.GC7747
MSTRG.251915	FLORA.GC7749
MSTRG.251948	FLORA.GC7754
MSTRG.252005	FLORA.GC7759
MSTRG.252255	FLORA.GC7778
MSTRG.252284	FLORA.GC7781
MSTRG.252306	FLORA.GC7784
MSTRG.252307	FLORA.GC7785
MSTRG.252385	FLORA.GC7788
MSTRG.252386	FLORA.GC7789
MSTRG.252405	FLORA.GC7790
MSTRG.252426	FLORA.GC7793
MSTRG.252474	FLORA.GC7798
MSTRG.252481	FLORA.GC7799
MSTRG.252864	FLORA.GC7810
MSTRG.252874	FLORA.GC7815
MSTRG.252925	FLORA.GC7818
MSTRG.252930	FLORA.GC7819
MSTRG.252952	FLORA.GC7820
MSTRG.252969	FLORA.GC7821
MSTRG.253069	FLORA.GC7822
MSTRG.254241	FLORA.GC7851
MSTRG.256724	FLORA.GC7905
MSTRG.257115	FLORA.GC7908
MSTRG.257126	FLORA.GC7910
MSTRG.257127	FLORA.GC7911
MSTRG.257137	FLORA.GC7912
MSTRG.259399	FLORA.GC7959
MSTRG.260624	FLORA.GC7975
MSTRG.261331	FLORA.GC7986
MSTRG.261713	FLORA.GC7992
MSTRG.262622	FLORA.GC8018
MSTRG.262804	FLORA.GC8019
MSTRG.264544	FLORA.GC8064
MSTRG.265186	FLORA.GC8078
MSTRG.265555	FLORA.GC8092
MSTRG.265808	FLORA.GC8099
MSTRG.266208	FLORA.GC8112
MSTRG.266215	FLORA.GC8113
MSTRG.266257	FLORA.GC8114
MSTRG.266455	FLORA.GC8120
MSTRG.266661	FLORA.GC8129
MSTRG.267071	FLORA.GC8150
MSTRG.267082	FLORA.GC8152
MSTRG.267213	FLORA.GC8159
MSTRG.267218	FLORA.GC8160
MSTRG.267220	FLORA.GC8161
MSTRG.267795	FLORA.GC8172
MSTRG.268306	FLORA.GC8213
MSTRG.268369	FLORA.GC8218
MSTRG.268415	FLORA.GC8225
MSTRG.268416	FLORA.GC8226
MSTRG.268418	FLORA.GC8227
MSTRG.268474	FLORA.GC8231
MSTRG.268487	FLORA.GC8232
MSTRG.268521	FLORA.GC8234
MSTRG.268530	FLORA.GC8236
MSTRG.268625	FLORA.GC8255
MSTRG.268631	FLORA.GC8257
MSTRG.268709	FLORA.GC8260
MSTRG.268717	FLORA.GC8261
MSTRG.268718	FLORA.GC8262
MSTRG.269611	FLORA.GC8280
MSTRG.270178	FLORA.GC8298
MSTRG.270401	FLORA.GC8307
MSTRG.270568	FLORA.GC8311
MSTRG.270584	FLORA.GC8314
MSTRG.270681	FLORA.GC8318
MSTRG.270700	FLORA.GC8320
MSTRG.270849	FLORA.GC8326
MSTRG.270855	FLORA.GC8328
MSTRG.270927	FLORA.GC8332
MSTRG.270953	FLORA.GC8333
MSTRG.271277	FLORA.GC8343
MSTRG.271783	FLORA.GC8353
MSTRG.271867	FLORA.GC8356
MSTRG.271878	FLORA.GC8360
MSTRG.271908	FLORA.GC8364
MSTRG.271925	FLORA.GC8365
MSTRG.271926	FLORA.GC8366
MSTRG.273656	FLORA.GC8430
MSTRG.273806	FLORA.GC8438
MSTRG.274285	FLORA.GC8452
MSTRG.275027	FLORA.GC8470
MSTRG.275083	FLORA.GC8475
MSTRG.275110	FLORA.GC8479
MSTRG.275137	FLORA.GC8480
MSTRG.275243	FLORA.GC8482
MSTRG.275519	FLORA.GC8498
MSTRG.275532	FLORA.GC8499
MSTRG.275599	FLORA.GC8505
MSTRG.275612	FLORA.GC8507
MSTRG.275618	FLORA.GC8512
MSTRG.275638	FLORA.GC8515
MSTRG.275639	FLORA.GC8516
MSTRG.275642	FLORA.GC8517
MSTRG.275721	FLORA.GC8524
MSTRG.275734	FLORA.GC8525
MSTRG.275743	FLORA.GC8529
MSTRG.275745	FLORA.GC8530
MSTRG.275752	FLORA.GC8531
MSTRG.276185	FLORA.GC8537
MSTRG.277444	FLORA.GC8557
MSTRG.277536	FLORA.GC8564
MSTRG.278111	FLORA.GC8578
MSTRG.278158	FLORA.GC8582
MSTRG.278271	FLORA.GC8585
MSTRG.278348	FLORA.GC8592
MSTRG.278361	FLORA.GC8595
MSTRG.278366	FLORA.GC8596
MSTRG.278757	FLORA.GC8601
MSTRG.278770	FLORA.GC8602
MSTRG.279334	FLORA.GC8614
MSTRG.279432	FLORA.GC8617
MSTRG.279433	FLORA.GC8618
MSTRG.279625	FLORA.GC8628
MSTRG.280345	FLORA.GC8654
MSTRG.280347	FLORA.GC8655
MSTRG.280806	FLORA.GC8661
MSTRG.281399	FLORA.GC8679
MSTRG.281400	FLORA.GC8680
MSTRG.281819	FLORA.GC8697
MSTRG.281837	FLORA.GC8698
MSTRG.282133	FLORA.GC8709
MSTRG.282134	FLORA.GC8710
MSTRG.282249	FLORA.GC8713
MSTRG.282514	FLORA.GC8718
MSTRG.282516	FLORA.GC8719
MSTRG.282636	FLORA.GC8724
MSTRG.283152	FLORA.GC8733
MSTRG.283154	FLORA.GC8735
MSTRG.283159	FLORA.GC8737
MSTRG.283163	FLORA.GC8739
MSTRG.283232	FLORA.GC8742
MSTRG.283292	FLORA.GC8743
MSTRG.283329	FLORA.GC8745
MSTRG.283902	FLORA.GC8761
MSTRG.283903	FLORA.GC8762
MSTRG.283968	FLORA.GC8770
MSTRG.285050	FLORA.GC8802
MSTRG.285166	FLORA.GC8806
MSTRG.285167	FLORA.GC8807
MSTRG.286257	FLORA.GC8841
MSTRG.286308	FLORA.GC8843
MSTRG.287005	FLORA.GC8852
MSTRG.287119	FLORA.GC8856
MSTRG.287124	FLORA.GC8857
MSTRG.287264	FLORA.GC8865
MSTRG.288147	FLORA.GC8885
MSTRG.288154	FLORA.GC8887
MSTRG.288188	FLORA.GC8894
MSTRG.288248	FLORA.GC8899
MSTRG.288639	FLORA.GC8907
MSTRG.288701	FLORA.GC8913
MSTRG.289420	FLORA.GC8936
MSTRG.290210	FLORA.GC8960
MSTRG.290617	FLORA.GC8967
MSTRG.291524	FLORA.GC8992
MSTRG.291531	FLORA.GC8993
MSTRG.292975	FLORA.GC9038
MSTRG.292976	FLORA.GC9039
MSTRG.292999	FLORA.GC9040
MSTRG.293334	FLORA.GC9042
MSTRG.293337	FLORA.GC9043
MSTRG.293338	FLORA.GC9044
MSTRG.293341	FLORA.GC9045
MSTRG.293347	FLORA.GC9046
MSTRG.293385	FLORA.GC9048
MSTRG.293386	FLORA.GC9049
MSTRG.293434	FLORA.GC9051
MSTRG.293869	FLORA.GC9061
MSTRG.293967	FLORA.GC9064
MSTRG.293974	FLORA.GC9066
MSTRG.293979	FLORA.GC9068
MSTRG.294037	FLORA.GC9073
MSTRG.294078	FLORA.GC9077
MSTRG.294211	FLORA.GC9085
MSTRG.294543	FLORA.GC9093
MSTRG.295180	FLORA.GC9106
MSTRG.295226	FLORA.GC9115
MSTRG.295279	FLORA.GC9125
